I,Time,AltitudeM,DistanceM,HeartRate,Speed,RunCadence,time,atemp,cad,hr,lat,lon
1115,2020-05-17T20:47:52.000Z,51.79999923706055,11894.580078125,159,1.9129999876022339,96,2020-05-17T20:47:55.000Z,19,90,159,43.719054423272609710693359375,-79.35485766269266605377197265625
1116,2020-05-17T20:47:55.000Z,50.599998474121094,11900.5498046875,159,2.193000078201294,90,2020-05-17T20:47:57.000Z,19,90,156,43.71908367611467838287353515625,-79.3548072874546051025390625
1117,2020-05-17T20:47:57.000Z,50,11905.8798828125,156,2.2109999656677246,90,2020-05-17T20:47:59.000Z,19,90,153,43.71908895671367645263671875,-79.3547779507935047149658203125
1118,2020-05-17T20:47:59.000Z,49.599998474121094,11910.4296875,153,2.313999891281128,90,2020-05-17T20:48:00.000Z,19,89,153,43.71909323148429393768310546875,-79.354743920266628265380859375
1119,2020-05-17T20:48:00.000Z,49.400001525878906,11912.83984375,153,2.322999954223633,89,2020-05-17T20:48:01.000Z,19,90,157,43.71910027228295803070068359375,-79.354715086519718170166015625
1120,2020-05-17T20:48:01.000Z,49,11915.6201171875,157,2.322999954223633,90,2020-05-17T20:48:02.000Z,19,90,163,43.7191310338675975799560546875,-79.35468650422990322113037109375
1121,2020-05-17T20:48:02.000Z,48.79999923706055,11918.0703125,163,2.322999954223633,90,2020-05-17T20:48:03.000Z,19,90,168,43.71913597919046878814697265625,-79.354658760130405426025390625
1122,2020-05-17T20:48:03.000Z,48.400001525878906,11921.8095703125,168,2.3329999446868896,90,2020-05-17T20:48:04.000Z,19,90,172,43.71914151124656200408935546875,-79.35463269241154193878173828125
1123,2020-05-17T20:48:04.000Z,48.20000076293945,11924.1103515625,172,2.378999948501587,90,2020-05-17T20:48:05.000Z,19,88,171,43.71914788149297237396240234375,-79.35460369102656841278076171875
1124,2020-05-17T20:48:05.000Z,48.20000076293945,11926.2900390625,171,2.378999948501587,88,2020-05-17T20:48:06.000Z,19,88,166,43.71916632167994976043701171875,-79.35455222614109516143798828125
1125,2020-05-17T20:48:06.000Z,48.20000076293945,11928.7197265625,166,2.378999948501587,88,2020-05-17T20:48:08.000Z,19,88,163,43.719167411327362060546875,-79.35452288947999477386474609375
1126,2020-05-17T20:48:08.000Z,48.20000076293945,11933.330078125,163,2.369999885559082,88,2020-05-17T20:48:09.000Z,19,88,162,43.71916414238512516021728515625,-79.35449573211371898651123046875
1127,2020-05-17T20:48:09.000Z,48.20000076293945,11935.41015625,162,2.3610000610351562,88,2020-05-17T20:48:11.000Z,19,85,164,43.7191457860171794891357421875,-79.35447410680353641510009765625
1128,2020-05-17T20:48:11.000Z,48.599998474121094,11936.91015625,164,2.3329999446868896,85,2020-05-17T20:48:13.000Z,19,84,168,43.719138912856578826904296875,-79.35446807183325290679931640625
1129,2020-05-17T20:48:13.000Z,48.599998474121094,11939.1904296875,168,2.2669999599456787,84,2020-05-17T20:48:14.000Z,19,84,171,43.719128854572772979736328125,-79.35445725917816162109375
1130,2020-05-17T20:48:14.000Z,48.599998474121094,11940.0498046875,171,2.2209999561309814,84,2020-05-17T20:48:15.000Z,19,85,171,43.71910504996776580810546875,-79.35442213900387287139892578125
1131,2020-05-17T20:48:15.000Z,48.599998474121094,11941.4296875,171,1.9869999885559082,85,2020-05-17T20:48:18.000Z,19,84,169,43.71909876354038715362548828125,-79.3544017709791660308837890625
1132,2020-05-17T20:48:18.000Z,48.79999923706055,11944.240234375,169,1.222000002861023,84,2020-05-17T20:48:19.000Z,19,83,165,43.71908250264823436737060546875,-79.354356341063976287841796875
1133,2020-05-17T20:48:19.000Z,48.79999923706055,11945.490234375,165,1.4739999771118164,83,2020-05-17T20:48:21.000Z,19,82,164,43.71906758286058902740478515625,-79.35433161444962024688720703125
1134,2020-05-17T20:48:21.000Z,49.20000076293945,11949.2998046875,164,1.5579999685287476,82,2020-05-17T20:48:22.000Z,19,82,162,43.7190482206642627716064453125,-79.3543166108429431915283203125
1135,2020-05-17T20:48:22.000Z,49.400001525878906,11951.849609375,162,1.6239999532699585,82,2020-05-17T20:48:23.000Z,19,82,161,43.7189942412078380584716796875,-79.3542579375207424163818359375
1136,2020-05-17T20:48:23.000Z,49.599998474121094,11954.16015625,161,1.8009999990463257,82,2020-05-17T20:48:26.000Z,19,80,166,43.71898057870566844940185546875,-79.35423304326832294464111328125
1137,2020-05-17T20:48:26.000Z,50,11960.4697265625,166,1.996999979019165,80,2020-05-17T20:48:27.000Z,19,80,171,43.71896180324256420135498046875,-79.35421946458518505096435546875
1138,2020-05-17T20:48:27.000Z,50.20000076293945,11962.6796875,171,2.0250000953674316,80,2020-05-17T20:48:28.000Z,19,81,174,43.718935064971446990966796875,-79.354199431836605072021484375
1139,2020-05-17T20:48:28.000Z,50.20000076293945,11965,174,2.0429999828338623,81,2020-05-17T20:48:29.000Z,19,82,177,43.71890899725258350372314453125,-79.35418040491640567779541015625
1140,2020-05-17T20:48:29.000Z,50.20000076293945,11968.330078125,177,2.0429999828338623,82,2020-05-17T20:48:30.000Z,19,82,173,43.71886926703155040740966796875,-79.35415484011173248291015625
1141,2020-05-17T20:48:30.000Z,50,11971.3896484375,173,2.118000030517578,82,2020-05-17T20:48:32.000Z,19,85,170,43.71879500336945056915283203125,-79.3540668301284313201904296875
1142,2020-05-17T20:48:32.000Z,50,11976,170,2.118000030517578,85,2020-05-17T20:48:36.000Z,19,84,167,43.71870581991970539093017578125,-79.35398041270673274993896484375
1143,2020-05-17T20:48:36.000Z,49.79999923706055,11985.1796875,167,2.1740000247955322,84,2020-05-17T20:48:39.000Z,19,85,164,43.71868100948631763458251953125,-79.35395509935915470123291015625
1144,2020-05-17T20:48:39.000Z,49.79999923706055,11997.169921875,164,2.369999885559082,85,2020-05-17T20:48:40.000Z,19,85,166,43.7184940092265605926513671875,-79.35380841605365276336669921875
1145,2020-05-17T20:48:40.000Z,49.79999923706055,12000.58984375,166,2.369999885559082,85,2020-05-17T20:48:47.000Z,19,88,166,43.71833735145628452301025390625,-79.35367430560290813446044921875
1146,2020-05-17T20:48:47.000Z,49.599998474121094,12024.849609375,166,2.4820001125335693,88,2020-05-17T20:48:54.000Z,19,84,165,43.71816636063158512115478515625,-79.35356550849974155426025390625
1147,2020-05-17T20:48:54.000Z,49.599998474121094,12045.2802734375,165,2.61299991607666,84,2020-05-17T20:49:03.000Z,19,86,165,43.718106932938098907470703125,-79.3535515107214450836181640625
1148,2020-05-17T20:49:03.000Z,50,12066.0302734375,165,2.4539999961853027,86,2020-05-17T20:49:07.000Z,19,86,164,43.718089163303375244140625,-79.35353030450642108917236328125
1149,2020-05-17T20:49:07.000Z,50,12072.7001953125,164,2.313999891281128,86,2020-05-17T20:49:09.000Z,19,86,164,43.7180610001087188720703125,-79.35342452488839626312255859375
1150,2020-05-17T20:49:09.000Z,49.79999923706055,12075.3203125,164,2.015000104904175,86,2020-05-17T20:49:13.000Z,19,93,168,43.7180581502616405487060546875,-79.35340574942529201507568359375
1151,2020-05-17T20:49:13.000Z,48.79999923706055,12084.41015625,168,2.322999954223633,93,2020-05-17T20:49:14.000Z,19,93,168,43.71806410141289234161376953125,-79.3533749878406524658203125
1152,2020-05-17T20:49:14.000Z,48.20000076293945,12085.9501953125,168,2.322999954223633,93,2020-05-17T20:49:16.000Z,19,93,168,43.71804331429302692413330078125,-79.353358559310436248779296875
1153,2020-05-17T20:49:16.000Z,47.599998474121094,12088.25,168,1.6139999628067017,93,2020-05-17T20:49:18.000Z,19,94,168,43.71802604757249355316162109375,-79.35334875248372554779052734375
1154,2020-05-17T20:49:18.000Z,47.20000076293945,12090.650390625,168,1.5579999685287476,94,2020-05-17T20:49:19.000Z,19,94,168,43.71799520216882228851318359375,-79.35331606306135654449462890625
1155,2020-05-17T20:49:19.000Z,46.79999923706055,12092.6103515625,168,1.753999948501587,94,2020-05-17T20:49:21.000Z,19,94,167,43.7179619260132312774658203125,-79.35330047272145748138427734375
1156,2020-05-17T20:49:21.000Z,45.79999923706055,12096.83984375,167,2.322999954223633,94,2020-05-17T20:49:23.000Z,19,94,166,43.7178931944072246551513671875,-79.35327650047838687896728515625
1157,2020-05-17T20:49:23.000Z,44.599998474121094,12100.4697265625,166,2.2860000133514404,94,2020-05-17T20:49:26.000Z,19,97,166,43.7177567370235919952392578125,-79.3531518615782260894775390625
1158,2020-05-17T20:49:26.000Z,43.400001525878906,12108.150390625,166,2.4820001125335693,97,2020-05-17T20:49:32.000Z,19,90,168,43.7177047692239284515380859375,-79.3531226925551891326904296875
1159,2020-05-17T20:49:32.000Z,42.599998474121094,12126.1201171875,168,2.490999937057495,90,2020-05-17T20:49:34.000Z,19,90,168,43.717508129775524139404296875,-79.353085644543170928955078125
1160,2020-05-17T20:49:34.000Z,42.400001525878906,12132.25,168,2.500999927520752,90,2020-05-17T20:49:43.000Z,19,88,169,43.71745104901492595672607421875,-79.35312009416520595550537109375
1161,2020-05-17T20:49:43.000Z,41.79999923706055,12153.8701171875,169,2.4070000648498535,88,2020-05-17T20:49:49.000Z,19,86,168,43.71742338873445987701416015625,-79.35314834117889404296875
1162,2020-05-17T20:49:49.000Z,41.599998474121094,12160.6396484375,168,1.753999948501587,86,2020-05-17T20:49:51.000Z,19,85,168,43.717366643249988555908203125,-79.35320089571177959442138671875
1163,2020-05-17T20:49:51.000Z,41.599998474121094,12164.2001953125,168,1.6139999628067017,85,2020-05-17T20:49:54.000Z,19,87,168,43.71733822859823703765869140625,-79.353211708366870880126953125
1164,2020-05-17T20:49:54.000Z,42,12171.8203125,168,2.118000030517578,87,2020-05-17T20:49:56.000Z,19,87,168,43.717295564711093902587890625,-79.35320927761495113372802734375
1165,2020-05-17T20:49:56.000Z,41.79999923706055,12175.1201171875,168,1.996999979019165,87,2020-05-17T20:49:58.000Z,19,87,167,43.7172635458409786224365234375,-79.353188574314117431640625
1166,2020-05-17T20:49:58.000Z,41.400001525878906,12179.6904296875,167,1.930999994277954,87,2020-05-17T20:49:59.000Z,19,87,166,43.7171505577862262725830078125,-79.3530874885618686676025390625
1167,2020-05-17T20:49:59.000Z,41.400001525878906,12183.5400390625,166,1.9589999914169312,87,2020-05-17T20:50:04.000Z,19,88,167,43.71697227470576763153076171875,-79.35311615467071533203125
1168,2020-05-17T20:50:04.000Z,41.20000076293945,12198.740234375,167,2.3610000610351562,88,2020-05-17T20:50:12.000Z,19,86,167,43.71687747538089752197265625,-79.35322486795485019683837890625
1169,2020-05-17T20:50:12.000Z,41.599998474121094,12219.240234375,167,2.3329999446868896,86,2020-05-17T20:50:18.000Z,19,87,166,43.71674411930143833160400390625,-79.35330055654048919677734375
1170,2020-05-17T20:50:18.000Z,41.400001525878906,12233.240234375,166,2.239000082015991,87,2020-05-17T20:50:24.000Z,19,85,166,43.7165520898997783660888671875,-79.3533191643655300140380859375
1171,2020-05-17T20:50:24.000Z,41.20000076293945,12249.6298828125,166,2.322999954223633,85,2020-05-17T20:50:31.000Z,19,87,164,43.7164857052266597747802734375,-79.35328974388539791107177734375
1172,2020-05-17T20:50:31.000Z,41.400001525878906,12270.849609375,164,2.378999948501587,87,2020-05-17T20:50:34.000Z,19,85,164,43.71636911295354366302490234375,-79.35310081578791141510009765625
1173,2020-05-17T20:50:34.000Z,41.599998474121094,12277.9501953125,164,2.3510000705718994,85,2020-05-17T20:50:41.000Z,19,85,165,43.7163033150136470794677734375,-79.35303459875285625457763671875
1174,2020-05-17T20:50:41.000Z,41.20000076293945,12297.98046875,165,2.4070000648498535,85,2020-05-17T20:50:44.000Z,19,87,168,43.71618320234119892120361328125,-79.35298548080027103424072265625
1175,2020-05-17T20:50:44.000Z,41.400001525878906,12307.1396484375,168,2.4539999961853027,87,2020-05-17T20:50:51.000Z,19,84,168,43.71604540385305881500244140625,-79.35271256603300571441650390625
1176,2020-05-17T20:50:51.000Z,41,12320.98046875,168,2.378999948501587,84,2020-05-17T20:50:57.000Z,19,86,168,43.715902827680110931396484375,-79.3525600992143154144287109375
1177,2020-05-17T20:50:57.000Z,41.20000076293945,12342.599609375,168,2.239000082015991,86,2020-05-17T20:51:02.000Z,19,84,166,43.71582160703837871551513671875,-79.3525247275829315185546875
1178,2020-05-17T20:51:02.000Z,41.79999923706055,12362.7197265625,166,2.63100004196167,84,2020-05-17T20:51:06.000Z,19,85,165,43.7157390452921390533447265625,-79.35251994989812374114990234375
1179,2020-05-17T20:51:06.000Z,42.400001525878906,12372.2802734375,165,2.4730000495910645,85,2020-05-17T20:51:12.000Z,19,81,167,43.715724460780620574951171875,-79.3525175191462039947509765625
1180,2020-05-17T20:51:12.000Z,43.400001525878906,12381.330078125,167,1.7450000047683716,81,2020-05-17T20:51:13.000Z,19,82,167,43.71571096591651439666748046875,-79.352518357336521148681640625
1181,2020-05-17T20:51:13.000Z,43.599998474121094,12382.9404296875,167,1.7450000047683716,82,2020-05-17T20:51:14.000Z,19,82,167,43.71567391790449619293212890625,-79.35251198709011077880859375
1182,2020-05-17T20:51:14.000Z,44,12384.3798828125,167,1.7450000047683716,82,2020-05-17T20:51:17.000Z,19,82,166,43.7156448327004909515380859375,-79.3524796329438686370849609375
1183,2020-05-17T20:51:17.000Z,44.400001525878906,12388.2900390625,166,1.7359999418258667,82,2020-05-17T20:51:20.000Z,19,81,165,43.71563686989247798919677734375,-79.35246110893785953521728515625
1184,2020-05-17T20:51:20.000Z,44.599998474121094,12392.490234375,165,1.6330000162124634,81,2020-05-17T20:51:21.000Z,19,81,164,43.7155999056994915008544921875,-79.35239053331315517425537109375
1185,2020-05-17T20:51:21.000Z,44.599998474121094,12394.2099609375,164,1.6330000162124634,81,2020-05-17T20:51:26.000Z,19,83,163,43.71558490209281444549560546875,-79.35235105454921722412109375
1186,2020-05-17T20:51:26.000Z,45.400001525878906,12401.2998046875,163,1.4930000305175781,83,2020-05-17T20:51:28.000Z,19,81,163,43.71554651297628879547119140625,-79.3522415868937969207763671875
1187,2020-05-17T20:51:28.000Z,45.79999923706055,12404.6396484375,163,1.465000033378601,81,2020-05-17T20:51:33.000Z,19,82,163,43.7155123986303806304931640625,-79.352125413715839385986328125
1188,2020-05-17T20:51:33.000Z,46.20000076293945,12414.1796875,163,1.6890000104904175,82,2020-05-17T20:51:37.000Z,19,76,161,43.71550108306109905242919921875,-79.352037906646728515625
1189,2020-05-17T20:51:37.000Z,46.599998474121094,12424.259765625,161,2.00600004196167,76,2020-05-17T20:51:40.000Z,19,85,164,43.71549320407211780548095703125,-79.351957775652408599853515625
1190,2020-05-17T20:51:40.000Z,46.599998474121094,12431.400390625,164,2.015000104904175,85,2020-05-17T20:51:43.000Z,19,83,167,43.71547627262771129608154296875,-79.35185895301401615142822265625
1191,2020-05-17T20:51:43.000Z,46.20000076293945,12437.6796875,167,1.8569999933242798,83,2020-05-17T20:51:46.000Z,19,83,170,43.7154906056821346282958984375,-79.35175283811986446380615234375
1192,2020-05-17T20:51:46.000Z,46,12445.7802734375,170,1.9869999885559082,83,2020-05-17T20:51:49.000Z,19,83,175,43.71550460346043109893798828125,-79.35167438350617885589599609375
1193,2020-05-17T20:51:49.000Z,45.599998474121094,12454.259765625,175,2.118000030517578,83,2020-05-17T20:51:51.000Z,19,83,169,43.7155130691826343536376953125,-79.3516342341899871826171875
1194,2020-05-17T20:51:51.000Z,45.599998474121094,12460.740234375,169,2.1649999618530273,83,2020-05-17T20:51:52.000Z,19,83,165,43.7155177630484104156494140625,-79.35159861110150814056396484375
1195,2020-05-17T20:51:52.000Z,45.599998474121094,12464.009765625,165,2.257999897003174,83,2020-05-17T20:51:53.000Z,19,83,158,43.71553678996860980987548828125,-79.3514949269592761993408203125
1196,2020-05-17T20:51:53.000Z,45.599998474121094,12466.58984375,158,2.305000066757202,83,2020-05-17T20:51:56.000Z,19,82,155,43.71551667340099811553955078125,-79.3513981997966766357421875
1197,2020-05-17T20:51:56.000Z,45.79999923706055,12474.1201171875,155,2.4170000553131104,82,2020-05-17T20:52:00.000Z,19,80,152,43.715487085282802581787109375,-79.351316727697849273681640625
1198,2020-05-17T20:52:00.000Z,46.400001525878906,12482.1201171875,152,2.305000066757202,80,2020-05-17T20:52:04.000Z,19,79,152,43.71550845913589000701904296875,-79.35119611211121082305908203125
1199,2020-05-17T20:52:04.000Z,47,12489.7099609375,152,2.193000078201294,79,2020-05-17T20:52:09.000Z,19,79,153,43.715528659522533416748046875,-79.3511308170855045318603515625
1200,2020-05-17T20:52:09.000Z,46.599998474121094,12499.830078125,153,1.9780000448226929,79,2020-05-17T20:52:11.000Z,19,79,156,43.7155408971011638641357421875,-79.350996203720569610595703125
1201,2020-05-17T20:52:11.000Z,46,12505.4599609375,156,2.052999973297119,79,2020-05-17T20:52:16.000Z,19,84,157,43.71555137448012828826904296875,-79.35095622204244136810302734375
1202,2020-05-17T20:52:16.000Z,45.20000076293945,12515.98046875,157,2.13700008392334,84,2020-05-17T20:52:18.000Z,19,82,157,43.7155583314597606658935546875,-79.3508223630487918853759765625
1203,2020-05-17T20:52:18.000Z,45.400001525878906,12519.400390625,157,2.0989999771118164,82,2020-05-17T20:52:26.000Z,19,0,156,43.71558205224573612213134765625,-79.35079327784478664398193359375
1204,2020-05-17T20:52:26.000Z,46,12529.740234375,156,1.6799999475479126,0,2020-05-17T20:52:29.000Z,19,0,156,43.7155978940427303314208984375,-79.350736699998378753662109375
1205,2020-05-17T20:52:29.000Z,46.20000076293945,12532.5302734375,156,1.156999945640564,0,2020-05-17T20:52:33.000Z,19,0,158,43.7155972234904766082763671875,-79.35072907246649265289306640625
1206,2020-05-17T20:52:33.000Z,46,12537.01953125,158,1.0920000076293945,0,2020-05-17T20:52:34.000Z,19,0,158,43.71560082770884037017822265625,-79.35072421096265316009521484375
1207,2020-05-17T20:52:34.000Z,45.79999923706055,12537.6201171875,158,1.1009999513626099,0,2020-05-17T20:52:36.000Z,19,0,158,43.7156729958951473236083984375,-79.35061373747885227203369140625
1208,2020-05-17T20:52:36.000Z,45.79999923706055,12538.080078125,158,1.0360000133514404,0,2020-05-17T20:52:55.000Z,19,59,160,43.71566972695291042327880859375,-79.35055405832827091217041015625
1209,2020-05-17T20:52:55.000Z,45.79999923706055,12550.259765625,160,0.8960000276565552,59,2020-05-17T20:52:59.000Z,19,59,158,43.7156552262604236602783203125,-79.350505359470844268798828125
1210,2020-05-17T20:52:59.000Z,45.79999923706055,12554.400390625,158,1.2410000562667847,59,2020-05-17T20:53:01.000Z,19,59,158,43.71562429703772068023681640625,-79.35031249187886714935302734375
